timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
2043700000,2043700000,1310988,1310988,3.6219095e-05,-2.7696835e-05,2.023991e-05,-0.00019632456,0.0002585745,-0.039126046,4000,4000,0,0,0,1
2044200000,2044200000,1310988,1310988,-2.1305224e-05,-1.278315e-05,-6.924222e-05,-0.00011492169,2.8731105e-05,-0.03930322,4000,4000,0,0,0,1
2044700000,2044700000,1310988,1310988,4.2609154e-06,-3.515381e-05,-5.752425e-05,-0.00050278235,-1.4364526e-05,-0.039092526,4000,4000,0,0,0,1
2045200000,2045200000,1310988,1310988,-4.4741213e-05,-1.2782929e-05,8.5221145e-05,3.3518827e-05,-0.0003303992,-0.0393511,4000,4000,0,0,0,1
2045700000,2045700000,1310988,1310988,1.0652624e-05,5.0067458e-05,-4.2610565e-05,0.00034955348,-0.00040222524,-0.03877649,4000,4000,0,0,0,1
2046200000,2046200000,1310988,1310988,2.4501043e-05,1.9174775e-05,-3.9414805e-05,-0.00043574476,0.00010055716,-0.039245754,4000,4000,0,0,0,1
2046700000,2046700000,1310988,1310988,1.0652619e-05,-1.810952e-05,1.5978962e-05,-0.00024899698,-0.00032561077,-0.03906859,4000,4000,0,0,0,1
2047200000,2047200000,1310988,1310988,-4.5806308e-05,5.4328564e-05,4.7936886e-05,-0.00012449849,2.3942695e-05,-0.038814798,4000,4000,0,0,0,1
2047700000,2047700000,1310988,1310988,-5.6458975e-05,2.4501145e-05,-2.5566396e-05,0.00021547818,0.00021069044,-0.03931279,4000,4000,0,0,0,1
2048200000,2048200000,1310988,1310988,-0.00013528556,-0.0010737869,-2.1305821e-05,-1.43652105e-05,-0.00024420788,-0.041070137,4000,4000,0,0,0,1
2048700000,2048700000,1310988,1310988,4.687135e-05,0.0005454155,-6.1726224e-10,0.000114921684,-0.000459686,-0.042746086,4000,4000,0,0,0,1
2049200000,2049200000,1310988,1310988,5.3266976e-06,0.00015339805,1.704441e-05,-0.00020590136,0.00021069044,-0.03947081,4000,4000,0,0,0,1
2049700000,2049700000,1310988,1310988,-4.4740875e-05,-4.474142e-05,2.7696766e-05,0.00026336222,-0.00026814992,-0.039308008,4000,4000,0,0,0,1
2050200000,2050200000,1310988,1310988,-2.9827523e-05,-5.326286e-05,6.2850864e-05,-4.788405e-06,0.00020111368,-0.039715026,4000,4000,0,0,0,1
2050700000,2050700000,1310988,1310988,2.6631613e-05,-2.1304675e-06,-2.1305807e-06,0.00058418536,9.57748e-06,-0.0386089,4000,4000,0,0,0,1
2051200000,2051200000,1310988,1310988,3.72843e-05,-4.4741068e-05,3.195795e-05,0.00020111298,-0.00033518762,-0.03837906,4000,4000,0,0,0,1
2051700000,2051700000,1310988,1310988,3.0892636e-05,-3.72843e-05,1.2783145e-05,0.00010534487,-0.00011492102,-0.03779487,4000,4000,0,0,0,1
2052200000,2052200000,1310988,1310988,1.1717878e-05,-1.2783187e-05,6.3916254e-06,0.00070389535,-0.00012449782,-0.038546648,4000,4000,0,0,0,1
2052700000,2052700000,1310988,1310988,1.2783108e-05,3.307044e-11,3.4088494e-05,0.00031124623,-0.00029688037,-0.038944084,4000,4000,0,0,0,1
2053200000,2053200000,1310988,1310988,8.841692e-05,6.285067e-05,1.7103151e-10,1.9153616e-05,-0.00043095567,-0.03892972,4000,4000,0,0,0,1
2053700000,2053700000,1310988,1310988,1.7044214e-05,6.817695e-05,5.3261906e-06,0.00017717094,-0.00015322825,-0.039102107,4000,4000,0,0,0,1
2054200000,2054200000,1310988,1310988,-4.6871668e-05,5.0067403e-05,1.7044253e-05,0.000272939,0.0002681513,-0.039078165,4000,4000,0,0,0,1
2054700000,2054700000,1310988,1310988,5.2197887e-05,2.2370521e-05,-5.1132793e-05,-0.00026336222,-6.7036985e-05,-0.03888663,4000,4000,0,0,0,1
2055200000,2055200000,1310988,1310988,-3.408846e-05,-2.8762068e-05,8.735172e-05,-0.0002777274,0.00014844122,-0.03907816,4000,4000,0,0,0,1
2055700000,2055700000,1310988,1310988,-3.834963e-05,-4.9002127e-05,-2.7696808e-05,-0.00024899698,-9.097899e-05,-0.039135627,4000,4000,0,0,0,1
2056200000,2056200000,1310988,1310988,-5.326325e-06,-7.4568547e-06,-1.0652304e-06,0.00040222594,-0.00031603395,-0.039135627,4000,4000,0,0,0,1
2056700000,2056700000,1310988,1310988,-4.261075e-05,-1.491407e-05,-7.989468e-05,-5.267244e-05,-9.57674e-05,-0.038594533,4000,4000,0,0,0,1
2057200000,2057200000,1310988,1310988,-0.000105461266,-0.00012250537,-3.1957912e-05,-0.00017238254,-6.703698e-05,-0.03916914,4000,4000,0,0,0,1
2057700000,2057700000,1310988,1310988,-0.00024181398,-0.0019196076,-0.0010524802,-0.0008667011,0.0002681513,-0.04076368,4000,4000,0,0,0,1
2058200000,2058200000,1310988,1310988,0.00012996206,-0.00057204755,-0.0013933657,-0.0022505496,0.0003543426,-0.040385395,4000,4000,0,0,0,1
2058700000,2058700000,1310988,1310988,0.00044208457,-7.137386e-05,-0.00024181503,-0.0046686945,0.000536302,-0.040351883,4000,4000,0,0,0,1
2059200000,2059200000,1310988,1310988,-0.00052091485,0.00094595493,0.00021092124,-0.00623929,0.0001484412,-0.039293647,4000,4000,0,0,0,1
2059700000,2059700000,1310988,1310988,0.00049534184,0.0016692705,-0.00023755952,-0.0071059912,-8.140218e-05,-0.038991973,4000,4000,0,0,0,1
2060200000,2060200000,1310988,1310988,-0.00020133375,-0.0002833617,-0.0001608541,-0.0069144554,-1.4364528e-05,-0.039164353,4000,4000,0,0,0,1
2060700000,2060700000,1310988,1310988,-2.237054e-05,-7.13727e-05,-0.00012144018,-0.0064930758,-0.00036391802,-0.03861848,4000,4000,0,0,0,1
2061200000,2061200000,1310988,1310988,3.941476e-05,0.0002748383,-7.4568336e-05,-0.0069862814,-0.0002729383,-0.038431726,4000,4000,0,0,0,1
2061700000,2061700000,1310988,1310988,8.202497e-05,0.0009022791,7.455761e-06,-0.006483499,-0.00025857313,-0.039384622,4000,4000,0,0,0,1
2062200000,2062200000,1310988,1310988,0.00012357067,7.350327e-05,1.0660192e-06,-0.00543005,-0.00012928621,-0.03955222,4000,4000,0,0,0,1
2062700000,2062700000,1310988,1310988,7.669879e-05,0.00018748658,8.415611e-05,-0.003926491,-0.00013407464,-0.03952349,4000,4000,0,0,0,1
2063200000,2063200000,1310988,1310988,-0.00010333056,4.2610824e-05,7.4570053e-06,-0.0033231524,0.0002825165,-0.039542634,4000,4000,0,0,0,1
2063700000,2063700000,1310988,1310988,-5.5393662e-05,1.3848766e-05,-4.1545332e-05,-0.0026815063,-2.8729739e-05,-0.039039854,4000,4000,0,0,0,1
2064200000,2064200000,1310988,1310988,7.4571785e-06,-9.5873926e-05,-6.6046196e-05,-0.0015705964,-0.000105344196,-0.039193086,4000,4000,0,0,0,1
2064700000,2064700000,1310988,1310988,-0.00021092169,0.00020879226,8.309141e-05,-0.00082360546,-0.0005171469,-0.039585732,4000,4000,0,0,0,1
2065200000,2065200000,1310988,1310988,-0.0010588771,0.0014828427,-0.0008479553,-0.0002202666,0.0007038961,-0.04066313,4000,4000,0,0,0,1
2065700000,2065700000,1310988,1310988,-0.000412257,-0.0005837636,-0.0016149415,0.0006991069,0.0014413104,-0.04035667,4000,4000,0,0,0,1
2066200000,2066200000,1310988,1310988,-0.0004410243,0.0003568608,-0.0021731395,0.000972046,0.00222182,-0.039940078,4000,4000,0,0,0,1
2066700000,2066700000,1310988,1310988,-0.00022370824,-7.988398e-05,-0.0031830105,-4.3095635e-05,0.004606445,-0.04008852,4000,4000,0,0,0,1
2067200000,2067200000,1310988,1310988,0.00094489695,-0.00025140177,-0.0038242978,-0.002097321,0.005291187,-0.039020706,4000,4000,0,0,0,1
2067700000,2067700000,1310988,1310988,0.00075847475,0.0012335755,-0.0025331976,-0.005406108,0.004199431,-0.03864242,4000,4000,0,0,0,1
2068200000,2068200000,1310988,1310988,-0.00012996371,-0.00018109326,-0.0020900492,-0.0063302703,0.0024133564,-0.038824376,4000,4000,0,0,0,1
2068700000,2068700000,1310988,1310988,-0.00014807298,-0.00012250275,-0.0012708608,-0.006258443,0.0011396407,-0.03839821,4000,4000,0,0,0,1
2069200000,2069200000,1310988,1310988,-0.00016405115,0.00019920667,-0.0006838991,-0.0065840553,-0.00010534422,-0.038034294,4000,4000,0,0,0,1
2069700000,2069700000,1310988,1310988,-0.00014274466,0.00082451483,4.2617544e-06,-0.0061004264,-0.00053151225,-0.039245754,4000,4000,0,0,0,1
2070200000,2070200000,1310988,1310988,-0.00014913733,7.137297e-05,-0.00020559577,-0.0051858407,-0.0002442079,-0.039748542,4000,4000,0,0,0,1
2070700000,2070700000,1310988,1310988,-0.00013315857,4.367586e-05,-0.00016511559,-0.0041180267,-0.00043574406,-0.039671928,4000,4000,0,0,0,1
2071200000,2071200000,1310988,1310988,-4.6870915e-05,0.00014594117,-0.000184291,-0.0033901897,-0.00015801663,-0.03963362,4000,4000,0,0,0,1
2071700000,2071700000,1310988,1310988,0.000101200174,-6.391571e-05,-0.00013635392,-0.0021499936,-0.00022505433,-0.038786065,4000,4000,0,0,0,1
2072200000,2072200000,1310988,1310988,3.3022898e-05,-2.663185e-05,-0.00015233287,-0.0015753848,-0.0005793962,-0.0392697,4000,4000,0,0,0,1
2072700000,2072700000,1310988,1310988,6.285019e-05,-9.161302e-05,7.1372735e-05,-0.0013934255,9.577495e-06,-0.03941335,4000,4000,0,0,0,1
2073200000,2073200000,1310988,1310988,9.693903e-05,-5.0067534e-05,3.1956815e-06,-0.0011540052,-0.0002442079,-0.039284065,4000,4000,0,0,0,1
2073700000,2073700000,1310988,1310988,1.0652434e-06,-1.0652268e-06,3.195794e-05,-0.00063685764,-3.3518147e-05,-0.039312795,4000,4000,0,0,0,1
2074200000,2074200000,1310988,1310988,-0.00097365025,0.0003771071,-9.161513e-05,-0.000474052,0.00020590206,-0.039092526,4000,4000,0,0,0,1
2074700000,2074700000,1310988,1310988,0.00022902543,-0.00046125552,-0.0009747205,0.0002873042,0.000407015,-0.040040627,4000,4000,0,0,0,1
2075200000,2075200000,1310988,1310988,-0.0016053478,-0.0007670012,-0.001966479,-0.0002394202,0.0017573449,-0.040725373,4000,4000,0,0,0,1
2075700000,2075700000,1310988,1310988,-0.00010226979,1.0672443e-06,-0.0024692833,-0.0022409728,0.0028299473,-0.039868254,4000,4000,0,0,0,1
2076200000,2076200000,1310988,1310988,0.0012176043,0.00023861497,-0.002820818,-0.004572925,0.0030837324,-0.038891412,4000,4000,0,0,0,1
2076700000,2076700000,1310988,1310988,-2.0242964e-05,0.0018897792,-0.0015883096,-0.0060429657,0.0018483246,-0.039130833,4000,4000,0,0,0,1
2077200000,2077200000,1310988,1310988,0.00074675377,0.0013699289,-0.0010897649,-0.005607221,0.0006751657,-0.04019386,4000,4000,0,0,0,1
2077700000,2077700000,1310988,1310988,-0.00061252783,-6.284803e-05,-0.00033875342,-0.003653552,-0.0007422019,-0.040821142,4000,4000,0,0,0,1
2078200000,2078200000,1310988,1310988,-0.0005464787,-0.00043249968,0.0003025356,-0.0025953145,-0.0011635814,-0.039724596,4000,4000,0,0,0,1
2078700000,2078700000,1310988,1310988,0.00037923575,-0.00070946506,-0.00013102914,-0.0004836288,-0.00016280502,-0.039135627,4000,4000,0,0,0,1
2079200000,2079200000,1310988,1310988,-0.00014807143,-0.00022690167,3.0891868e-05,-0.00070868374,-0.00015322825,-0.038996764,4000,4000,0,0,0,1
2079700000,2079700000,1310988,1310988,7.4568496e-05,-0.00013635396,-1.9174193e-05,-5.2672436e-05,-0.00026336155,-0.038824372,4000,4000,0,0,0,1
2080200000,2080200000,1310988,1310988,-6.9242335e-05,-0.00011930955,3.6219e-05,-0.00068474177,0.00017717162,-0.039164353,4000,4000,0,0,0,1
2080700000,2080700000,1310988,1310988,-6.3915973e-06,4.2610486e-06,-2.4501085e-05,-0.00046447522,-0.0002729383,-0.039011125,4000,4000,0,0,0,1
2081200000,2081200000,1310988,1310988,-3.7284208e-05,-6.0720093e-05,1.278326e-05,-0.000474052,-0.0002442079,-0.039576158,4000,4000,0,0,0,1
2081700000,2081700000,1310988,1310988,-2.7696482e-05,0.0001022655,7.456853e-05,-8.140285e-05,6.826276e-10,-0.039111685,4000,4000,0,0,0,1
2082200000,2082200000,1310988,1310988,-8.0959915e-05,7.5633965e-05,-3.1957996e-05,-0.00026336225,-0.000100555946,-0.03102407,4000,4000,0,0,0,1
2082700000,2082700000,1310988,1310988,-0.00012996154,-0.00035686386,4.2603324e-06,1.4365211e-05,6.224995e-05,-0.04037103,4000,4000,0,0,0,1
2083200000,2083200000,1310988,1310988,8.202535e-05,3.9414983e-05,1.3848071e-05,0.00044532155,8.1403545e-05,-0.038843535,4000,4000,0,0,0,1
2083700000,2083700000,1310988,1310988,-2.1306153e-06,-2.8762064e-05,3.0892737e-05,-0.00050278235,-0.00025857313,-0.039011125,4000,4000,0,0,0,1
2084200000,2084200000,1310988,1310988,1.1718002e-05,2.0239986e-05,-2.343581e-05,0.00021068976,-0.00022984267,-0.03930322,4000,4000,0,0,0,1
2084700000,2084700000,1310988,1310988,4.4741133e-05,-1.1717791e-05,1.3848468e-05,9.576807e-06,3.351951e-05,-0.039379835,4000,4000,0,0,0,1
2085200000,2085200000,1310988,1310988,-1.3848325e-05,6.072009e-05,9.587483e-06,-0.00026815064,-0.00013407462,-0.038944084,4000,4000,0,0,0,1
2085700000,2085700000,1310988,1310988,-2.4501025e-05,1.4913679e-05,4.2610623e-05,0.00010534488,-4.7883354e-05,-0.039240967,4000,4000,0,0,0,1
2086200000,2086200000,1310988,1310988,-0.00041864894,-1.17162535e-05,1.8110328e-05,0.00012449849,0.00052672514,-0.03784755,4000,4000,0,0,0,1
2086700000,2086700000,1310988,1310988,6.391472e-06,-4.9002192e-05,-1.9174751e-05,-0.00019153615,-0.00011492099,-0.039528277,4000,4000,0,0,0,1
2087200000,2087200000,1310988,1310988,-3.1958016e-06,-1.0652474e-06,-4.3675846e-05,1.915362e-05,-7.182536e-05,-0.0395187,4000,4000,0,0,0,1
2087700000,2087700000,1310988,1310988,2.6631596e-05,9.587385e-06,2.2370574e-05,0.00016759415,-0.00017717025,-0.038881842,4000,4000,0,0,0,1
2088200000,2088200000,1310988,1310988,-2.663145e-05,1.5978832e-05,-5.326335e-05,-0.00025857385,0.0001292876,-0.039063804,4000,4000,0,0,0,1
2088700000,2088700000,1310988,1310988,6.6046334e-05,-4.5806402e-05,6.817699e-05,0.0004405332,-0.00011970941,-0.03931279,4000,4000,0,0,0,1
2089200000,2089200000,1310988,1310988,4.9002072e-05,-5.432835e-05,-3.6219342e-05,0.0003782839,-1.4364524e-05,-0.039327163,4000,4000,0,0,0,1
2089700000,2089700000,1310988,1310988,3.0892857e-05,4.2610427e-05,1.1717973e-05,-0.00064643443,0.000158018,-0.039451662,4000,4000,0,0,0,1
2090200000,2090200000,1310988,1310988,1.8109446e-05,1.5979034e-05,1.0652316e-06,-8.619127e-05,-0.00013886302,-0.039499544,4000,4000,0,0,0,1
